"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000255198.4" 0.0144458344166034 1.91510875837081 0.191741512443304 0.847980842551033 0.922487921784688 -6.2778186638626 "ENSG00000255198.4" "SNHG9"
"ENSG00000148688.14" -0.00478461351358384 4.55664398280106 -0.191670268334774 0.848036638219574 0.922493443536938 -6.65914330676344 "ENSG00000148688.14" "RPP30"
"ENSG00000183891.6" 0.007973069721531 2.59857955107995 0.191569992074855 0.848115172053784 0.922523697704338 -6.39290363164366 "ENSG00000183891.6" "TTC32"
"ENSG00000164597.15" 0.00661502214358567 5.48974171914358 0.19124014377459 0.848373511560507 0.922735821904544 -6.73396907851688 "ENSG00000164597.15" "COG5"
"ENSG00000288156.1" -0.0145002406670581 -0.256152922927129 -0.191152921676742 0.848441827248456 0.922735821904544 -6.14801789364165 "ENSG00000288156.1" "AC104530.1"
"ENSG00000144596.13" -0.0142117456085072 -0.141087416659646 -0.191119337353693 0.848468132080687 0.922735821904544 -6.17027910991394 "ENSG00000144596.13" "GRIP2"
"ENSG00000122741.16" 0.010580586169481 6.60707614136012 0.191061900528562 0.84851311971374 0.922735821904544 -6.76168864450219 "ENSG00000122741.16" "DCAF10"
"ENSG00000074370.18" 0.0169381610176913 6.11748921712088 0.190918952351155 0.848625086615388 0.922776989291348 -6.72228312834868 "ENSG00000074370.18" "ATP2A3"
"ENSG00000182446.14" 0.00561113424196247 7.0279497374507 0.19084684085698 0.848681570487026 0.922776989291348 -6.77903691148763 "ENSG00000182446.14" "NPLOC4"
"ENSG00000176222.9" 0.0113153846285357 1.39050006004757 0.190746527358408 0.848760145867383 0.922776989291348 -6.2377522872836 "ENSG00000176222.9" "ZNF404"
"ENSG00000135968.21" 0.00770649219585184 5.590396647296 0.190700298046516 0.848796357709621 0.922776989291348 -6.70866729489144 "ENSG00000135968.21" "GCC2"
"ENSG00000262155.2" -0.0122818144731652 0.602465870314535 -0.190689707898369 0.848804653114375 0.922776989291348 -6.17529097139743 "ENSG00000262155.2" "LINC02175"
"ENSG00000104884.16" -0.00642247154032738 4.54742531953373 -0.190432732304054 0.849005950673714 0.922940662892445 -6.64514522032836 "ENSG00000104884.16" "ERCC2"
"ENSG00000131831.18" 0.0194362244132273 3.97196709846373 0.190266644299239 0.84913605819739 0.923026932016144 -6.34574856086864 "ENSG00000131831.18" "RAI2"
"ENSG00000173531.15" 0.0140374044203699 1.73638891458084 0.190023273163722 0.84932671405002 0.923152528159414 -6.22170464325436 "ENSG00000173531.15" "MST1"
"ENSG00000165731.20" -0.0339888598610236 4.62215805561139 -0.189989576853161 0.849353112283903 0.923152528159414 -6.31919289184422 "ENSG00000165731.20" "RET"
"ENSG00000067191.16" 0.010962653718158 2.58150416706377 0.189862339145161 0.849452793884243 0.923205701533709 -6.41154065274981 "ENSG00000067191.16" "CACNB1"
"ENSG00000272556.2" 0.00917042269672441 2.51012165655871 0.189722101275765 0.849562662968956 0.9232699398948 -6.33447828245466 "ENSG00000272556.2" "GTF2IP13"
"ENSG00000198546.15" -0.00846242752939874 2.26261031551791 -0.189633853488831 0.849631802025177 0.923289909495962 -6.34482381689608 "ENSG00000198546.15" "ZNF511"
"ENSG00000173917.10" 0.0255359019638375 4.15730497934708 0.189383863322651 0.849827666866843 0.923411868095085 -6.37216854579911 "ENSG00000173917.10" "HOXB2"
"ENSG00000186076.5" 0.0173330761584614 -1.45397405999661 0.189307111341597 0.849887803153522 0.923411868095085 -6.12656389184948 "ENSG00000186076.5" "AC012085.1"
"ENSG00000224043.8" 0.00767662089444199 1.0808410096664 0.189265569852969 0.849920351875175 0.923411868095085 -6.20550053953655 "ENSG00000224043.8" "CCNT2-AS1"
"ENSG00000116329.11" -0.0259189143844253 -0.256294755095907 -0.189174582392068 0.849991643559924 0.923411868095085 -6.15415775302181 "ENSG00000116329.11" "OPRD1"
"ENSG00000124942.14" 0.00887860425352294 10.3160043632855 0.189166619279518 0.849997882980422 0.923411868095085 -6.73210951509307 "ENSG00000124942.14" "AHNAK"
"ENSG00000167461.12" -0.00556876613386059 4.56283163529976 -0.189015154526816 0.850116563526071 0.923485639217116 -6.63907186697842 "ENSG00000167461.12" "RAB8A"
"ENSG00000105220.17" -0.00750987073078591 8.1101074640025 -0.188437802707653 0.850568980000386 0.92389812917783 -6.75760379010278 "ENSG00000105220.17" "GPI"
"ENSG00000137210.14" 0.0065223709247082 5.21851743621999 0.188338342861323 0.850646922332935 0.92389812917783 -6.73075722140904 "ENSG00000137210.14" "TMEM14B"
"ENSG00000010017.13" -0.00682006085892173 5.7317460556709 -0.188317248353842 0.850663453363923 0.92389812917783 -6.74682290599022 "ENSG00000010017.13" "RANBP9"
"ENSG00000178234.13" -0.00559874526140192 5.42124060576481 -0.188271288799653 0.850699470493794 0.92389812917783 -6.72810591874859 "ENSG00000178234.13" "GALNT11"
"ENSG00000235381.1" 0.00866189378918036 -0.290079195363388 0.188055429193195 0.850868637391763 0.924026676431896 -6.1542949045677 "ENSG00000235381.1" "AL596202.1"
"ENSG00000173156.7" -0.0112841406358699 4.71138957251818 -0.187947676657583 0.850953084490337 0.924063209786271 -6.65366870890348 "ENSG00000173156.7" "RHOD"
"ENSG00000271828.1" 0.00998023386590852 -1.48052111334927 0.187732928353309 0.851121390703466 0.924190797260575 -6.11431497613238 "ENSG00000271828.1" "AC008937.3"
"ENSG00000131069.20" 0.00699762394462855 5.39841020026186 0.187545338473335 0.85126841740966 0.924295264512381 -6.72367096794062 "ENSG00000131069.20" "ACSS2"
"ENSG00000259865.1" 0.00994953385224262 2.44598690526901 0.18732969877204 0.851437435028666 0.924423595290197 -6.35186690824815 "ENSG00000259865.1" "AL390728.6"
"ENSG00000122367.20" 0.011956289504818 0.419409760949906 0.187125964748299 0.851597127299043 0.924487258620222 -6.16433152402754 "ENSG00000122367.20" "LDB3"
"ENSG00000127954.13" -0.0267384845535852 4.41508550425325 -0.187125194601979 0.851597730972245 0.924487258620222 -6.47717022971327 "ENSG00000127954.13" "STEAP4"
"ENSG00000104880.18" -0.00633456938703691 4.82231274943128 -0.186978031993457 0.851713084835869 0.924548601913444 -6.68098268874185 "ENSG00000104880.18" "ARHGEF18"
"ENSG00000161249.21" 0.0197595136610493 4.02172532210415 0.186923407088726 0.851755903544186 0.924548601913444 -6.62704733469291 "ENSG00000161249.21" "DMKN"
"ENSG00000152439.13" 0.00948636121481128 2.56503993113731 0.186463142263008 0.852116707723257 0.924840271062176 -6.35563042061947 "ENSG00000152439.13" "ZNF773"
"ENSG00000273987.1" -0.0129236645870581 -1.60140271450517 -0.186450898002794 0.85212630649109 0.924840271062176 -6.1165176236725 "ENSG00000273987.1" "AC121761.2"
"ENSG00000215769.8" -0.0114540276174014 -1.00506336111989 -0.186250983342516 0.852283030731875 0.924955174112497 -6.14268528804626 "ENSG00000215769.8" "ARHGAP27P1-BPTFP1-KPNA2P3"
"ENSG00000079482.13" 0.00999150381639691 3.95295547168015 0.186000082467138 0.852479734172031 0.925092155404558 -6.566071840762 "ENSG00000079482.13" "OPHN1"
"ENSG00000259479.6" -0.0184248559074035 1.17296571313657 -0.185960234733611 0.852510975188905 0.925092155404558 -6.18911623612795 "ENSG00000259479.6" "SORD2P"
"ENSG00000125378.16" -0.0211062141320131 2.93418321535972 -0.185877290722328 0.852576004856491 0.925098370551503 -6.25726868208184 "ENSG00000125378.16" "BMP4"
"ENSG00000197653.16" -0.014192557623657 0.336150224182603 -0.185823180361607 0.852618428939677 0.925098370551503 -6.1728390153548 "ENSG00000197653.16" "DNAH10"
"ENSG00000188229.6" 0.00768844261438062 8.0157175036709 0.185640948126975 0.852761307406187 0.925182724503128 -6.77158845155088 "ENSG00000188229.6" "TUBB4B"
"ENSG00000257800.1" -0.0127985121840613 0.128063723966091 -0.185594265637429 0.852797909407023 0.925182724503128 -6.16101920045342 "ENSG00000257800.1" "FNBP1P1"
"ENSG00000133216.17" 0.0106641439030764 3.52568192223852 0.185455781161525 0.852906491792279 0.925245334171416 -6.57110777043939 "ENSG00000133216.17" "EPHB2"
"ENSG00000234287.1" 0.0112483084217883 -1.67623952491419 0.185231652788793 0.853082231434381 0.925380785192851 -6.12411025818354 "ENSG00000234287.1" "AC099560.2"
"ENSG00000197302.10" 0.00649883398200757 4.27367060661443 0.185098151434337 0.853186913665806 0.925439145142753 -6.55091048960269 "ENSG00000197302.10" "ZNF720"
"ENSG00000272183.1" -0.012616683607392 -1.08743582878956 -0.185011980777504 0.853254483918189 0.925457245721511 -6.12366867488671 "ENSG00000272183.1" "AC005041.3"
"ENSG00000188659.9" 0.0146319523521906 0.931012877584803 0.184489569862466 0.853664152664262 0.925802735946819 -6.16822386314244 "ENSG00000188659.9" "SAXO2"
"ENSG00000105426.17" 0.0120053866913068 5.56438825272879 0.184460341435081 0.853687074435724 0.925802735946819 -6.73173615803445 "ENSG00000105426.17" "PTPRS"
"ENSG00000288398.1" 0.00661671726797852 2.95012298170869 0.184411056909541 0.853725725054984 0.925802735946819 -6.35784688414746 "ENSG00000288398.1" "AL109627.1"
"ENSG00000267221.3" -0.0106808457094268 1.39713539148591 -0.184182407627927 0.85390504428027 0.925909712345317 -6.20605119755608 "ENSG00000267221.3" "C17orf113"
"ENSG00000242798.1" -0.012013593923121 -1.68892211815209 -0.184116958343302 0.853956374567334 0.925909712345317 -6.11981205638855 "ENSG00000242798.1" "AC073842.2"
"ENSG00000180573.9" 0.0141455783959286 6.34594949864555 0.184090537282796 0.85397709613991 0.925909712345317 -6.75609610240882 "ENSG00000180573.9" "H2AC6"
"ENSG00000128487.17" -0.0100096094939035 4.82562242228521 -0.183887434336662 0.854136389571908 0.926004500989438 -6.68670708805632 "ENSG00000128487.17" "SPECC1"
"ENSG00000162600.12" 0.00621303109625337 3.91163443723272 0.183754035660046 0.854241017257291 0.926004500989438 -6.53056833291836 "ENSG00000162600.12" "OMA1"
"ENSG00000153922.11" 0.00782194551398341 5.96717319988507 0.18370597377108 0.854278713944028 0.926004500989438 -6.73355958557565 "ENSG00000153922.11" "CHD1"
"ENSG00000197429.11" -0.00631761224177119 4.10050051436579 -0.183675342339801 0.854302739462965 0.926004500989438 -6.55956131254105 "ENSG00000197429.11" "IPP"
"ENSG00000109065.12" -0.00743428584064709 4.85954207402573 -0.183654502026266 0.854319085474091 0.926004500989438 -6.70571713466447 "ENSG00000109065.12" "NAT9"
"ENSG00000159202.18" -0.00633105079306162 7.31141763576209 -0.183554713094913 0.85439735536487 0.926034151682037 -6.78096961884786 "ENSG00000159202.18" "UBE2Z"
"ENSG00000137959.16" 0.0181875316086604 5.15420305040162 0.183443159639414 0.854484854510973 0.926034234872775 -6.74135913540503 "ENSG00000137959.16" "IFI44L"
"ENSG00000270091.1" -0.00976163068836178 -0.350005351130502 -0.18342479255832 0.854499261264008 0.926034234872775 -6.14047376302408 "ENSG00000270091.1" "AC015726.1"
"ENSG00000203280.4" -0.0156220834333434 -1.77713090954374 -0.183232324962378 0.854650231728818 0.92609602691494 -6.11690368961839 "ENSG00000203280.4" "KIAA1671-AS1"
"ENSG00000051825.15" -0.00790908336862461 4.0031757670752 -0.183222273877631 0.854658115887798 0.92609602691494 -6.56281676051429 "ENSG00000051825.15" "MPHOSPH9"
"ENSG00000143774.17" 0.00861155372802536 7.39154250646138 0.183099276100417 0.854754597599211 0.926145396231052 -6.77812242791478 "ENSG00000143774.17" "GUK1"
"ENSG00000163584.18" -0.00948979490316848 4.65561510910557 -0.182994952921487 0.854836432318004 0.926178890272226 -6.70001218666797 "ENSG00000163584.18" "RPL22L1"
"ENSG00000235859.5" -0.00812220415972043 3.34109411125657 -0.182739467178142 0.855036850795755 0.926253534333436 -6.41304968511622 "ENSG00000235859.5" "AC006978.1"
"ENSG00000160201.12" -0.0185995610481877 -0.739601666351888 -0.182674732815927 0.855087633834522 0.926253534333436 -6.14114344369676 "ENSG00000160201.12" "U2AF1"
"ENSG00000010404.18" -0.00926415544437598 2.51279042474271 -0.182635248046311 0.855118609279754 0.926253534333436 -6.31726669215351 "ENSG00000010404.18" "IDS"
"ENSG00000079435.10" 0.0194394334645343 3.30088324877277 0.182584028738946 0.855158790697002 0.926253534333436 -6.3446093277938 "ENSG00000079435.10" "LIPE"
"ENSG00000182150.18" -0.00654773848594026 4.36058863624375 -0.182582538511038 0.855159959782662 0.926253534333436 -6.60201835534155 "ENSG00000182150.18" "ERCC6L2"
"ENSG00000111615.14" -0.00555606738846048 5.20382246997457 -0.182080278884227 0.855554001209647 0.926625151789499 -6.69293400867936 "ENSG00000111615.14" "KRR1"
"ENSG00000287077.1" -0.00935890830605368 -1.0851897060663 -0.181936708742733 0.855666643978299 0.926691088179912 -6.12831081849609 "ENSG00000287077.1" "AL157893.2"
"ENSG00000129250.12" -0.00683316201020023 6.86742436389394 -0.181872806308341 0.855716781723203 0.926691088179912 -6.78094638240236 "ENSG00000129250.12" "KIF1C"
"ENSG00000269843.1" 0.0124614150869384 -1.28810082799426 0.18140559548722 0.856083372272799 0.927032887288501 -6.12134751473692 "ENSG00000269843.1" "AC008537.2"
"ENSG00000180353.11" 0.0110221181576451 5.14802355572996 0.181256966453225 0.856199998525623 0.927054051860069 -6.72314876119741 "ENSG00000180353.11" "HCLS1"
"ENSG00000122122.10" 0.0129324697179221 3.56313639358797 0.181250773194387 0.85620485832117 0.927054051860069 -6.52799396361124 "ENSG00000122122.10" "SASH3"
"ENSG00000164466.13" -0.00765607520952116 5.49078887512522 -0.18110257983604 0.856321145969534 0.927124769503773 -6.72176783407378 "ENSG00000164466.13" "SFXN1"
"ENSG00000149016.16" 0.0080354265735294 3.48236689367487 0.180867934181468 0.856505279309351 0.927268929766575 -6.50145797869114 "ENSG00000149016.16" "TUT1"
"ENSG00000158714.11" -0.0153156582832028 1.43023130112354 -0.180571522542552 0.856737893411916 0.927465555941665 -6.29934515326543 "ENSG00000158714.11" "SLAMF8"
"ENSG00000254093.9" -0.00748311285582259 1.98007046957918 -0.180314047140437 0.856939961751407 0.927589197863717 -6.35263692298919 "ENSG00000254093.9" "PINX1"
"ENSG00000136193.17" 0.0127773973292777 6.26624838030325 0.18029602416747 0.856954106647462 0.927589197863717 -6.76868013226371 "ENSG00000136193.17" "SCRN1"
"ENSG00000056998.20" 0.0151945538475413 3.41219648798994 0.17999547567778 0.85718999166439 0.92778931018757 -6.50449355360399 "ENSG00000056998.20" "GYG2"
"ENSG00000204604.12" -0.00841960117534324 4.61182810874509 -0.179667279603941 0.857447590433267 0.928012899422806 -6.61133109432699 "ENSG00000204604.12" "ZNF468"
"ENSG00000072133.11" -0.019931789856102 2.68039239913199 -0.179437002307984 0.857628342526231 0.928153296076823 -6.31699556704371 "ENSG00000072133.11" "RPS6KA6"
"ENSG00000138629.16" -0.00555074930445798 5.45691617027933 -0.179339445238809 0.857704920478127 0.928180942086998 -6.73398893184704 "ENSG00000138629.16" "UBL7"
"ENSG00000181045.15" 0.00757198057809294 4.56460352563678 0.179145491323655 0.857857169640979 0.928290468909455 -6.60022099965303 "ENSG00000181045.15" "SLC26A11"
"ENSG00000246695.8" 0.0116788673307695 2.06516880947523 0.178967418418678 0.857996957254903 0.928367778280725 -6.27545738126283 "ENSG00000246695.8" "RASSF8-AS1"
"ENSG00000244731.8" -0.0267872796065363 5.02282877904907 -0.178924436308971 0.858030698971794 0.928367778280725 -6.39149336597431 "ENSG00000244731.8" "C4A"
"ENSG00000184922.14" -0.00925077803262475 4.41376057113246 -0.178827996134524 0.858106407160755 0.928391271815687 -6.66042211844946 "ENSG00000184922.14" "FMNL1"
"ENSG00000254978.2" 0.0101309230428188 -1.41200408745733 0.178709834109433 0.85819916938128 0.928391271815687 -6.12288221495652 "ENSG00000254978.2" "ALG1L9P"
"ENSG00000125485.17" 0.00433748651621535 4.48865497176792 0.178642404779626 0.858252105154752 0.928391271815687 -6.64279012942272 "ENSG00000125485.17" "DDX31"
"ENSG00000178538.10" -0.0290358653008003 3.52830879857953 -0.178537493582651 0.858334467547124 0.928391271815687 -6.37640092972243 "ENSG00000178538.10" "CA8"
"ENSG00000259134.7" -0.016035205187277 -1.7680757998918 -0.178523586499791 0.858345385664642 0.928391271815687 -6.1142787641079 "ENSG00000259134.7" "LINC00924"
"ENSG00000130772.14" -0.00508461922256487 3.95987863380043 -0.178459856228238 0.858395419120773 0.928391271815687 -6.54110645322852 "ENSG00000130772.14" "MED18"
"ENSG00000142235.12" -0.017731115587218 3.13633009730018 -0.178301491060362 0.858519751147412 0.928391271815687 -6.32218103202876 "ENSG00000142235.12" "LMTK3"
"ENSG00000231528.3" -0.0132403211078553 0.236979994723979 -0.178243419448182 0.858565343879693 0.928391271815687 -6.18623626162174 "ENSG00000231528.3" "FAM225A"
"ENSG00000164587.13" 0.00736343565031916 9.22782666052262 0.178239053168648 0.858568771918201 0.928391271815687 -6.74572074744432 "ENSG00000164587.13" "RPS14"
"ENSG00000180370.10" 0.00569028326888965 7.29741259871462 0.178172494758337 0.858621028361024 0.928391271815687 -6.78146985023008 "ENSG00000180370.10" "PAK2"
"ENSG00000240230.6" -0.00552325123087405 3.70779073660441 -0.178147337935722 0.858640779686335 0.928391271815687 -6.56141847145187 "ENSG00000240230.6" "COX19"
"ENSG00000229891.2" -0.0130825260224721 0.254024483571901 -0.178114628814532 0.858666460665051 0.928391271815687 -6.29259199182013 "ENSG00000229891.2" "LINC01315"
"ENSG00000120075.5" 0.024952215628355 0.454918424092515 0.17799436536778 0.858760884636431 0.928391271815687 -6.14467534626467 "ENSG00000120075.5" "HOXB5"
"ENSG00000156587.16" 0.0104209839589933 6.70893915164699 0.177986032608593 0.85876742711672 0.928391271815687 -6.77952755472371 "ENSG00000156587.16" "UBE2L6"
"ENSG00000149262.17" -0.00784756400872588 4.83812670782832 -0.177921525884948 0.858818075010937 0.928391271815687 -6.67971116439428 "ENSG00000149262.17" "INTS4"
"ENSG00000177409.12" -0.0133749746579266 5.2845882260241 -0.177818739482355 0.858898779658347 0.928423333200168 -6.729084506738 "ENSG00000177409.12" "SAMD9L"
"ENSG00000083799.18" 0.00674924413563271 5.85506737477721 0.177442637675982 0.859194095534834 0.928687360170414 -6.75932516630212 "ENSG00000083799.18" "CYLD"
"ENSG00000103043.15" -0.00506293542990477 5.38730851390079 -0.177171772833881 0.859406791362151 0.928862058550916 -6.75023332714791 "ENSG00000103043.15" "VAC14"
"ENSG00000181085.15" -0.0219502565581875 2.72285769454408 -0.176919636563697 0.859604789814722 0.9290208519312 -6.39129583313574 "ENSG00000181085.15" "MAPK15"
"ENSG00000115525.18" 0.0107010513578745 3.78800553920686 0.176832340300409 0.859673344190719 0.929039737619775 -6.48184039035663 "ENSG00000115525.18" "ST3GAL5"
"ENSG00000140157.15" -0.00604227736462715 5.11731469086517 -0.176720312155382 0.859761322241012 0.92907961077295 -6.71688461849471 "ENSG00000140157.15" "NIPA2"
"ENSG00000141076.18" -0.00534579507758881 5.2942797402002 -0.176539925157489 0.859902987594303 0.929177491585383 -6.7546525852892 "ENSG00000141076.18" "UTP4"
"ENSG00000162994.16" -0.00778159027542125 2.23324859536892 -0.176341327229649 0.860058959964543 0.929290819451976 -6.30028862315703 "ENSG00000162994.16" "CLHC1"
"ENSG00000139505.11" -0.00653933781281513 5.28941932266585 -0.176108257775266 0.860242012126239 0.929393305067248 -6.71783106681052 "ENSG00000139505.11" "MTMR6"
"ENSG00000142089.16" -0.011768476616739 8.5567580415101 -0.176090436842704 0.860256008951348 0.929393305067248 -6.75808621250288 "ENSG00000142089.16" "IFITM3"
"ENSG00000117118.10" -0.00494044029464202 5.99065360080043 -0.175988327331355 0.860336208125551 0.929424741826296 -6.76850733118678 "ENSG00000117118.10" "SDHB"
"ENSG00000136758.19" 0.00506854778664323 7.6553651576678 0.175848912921149 0.860445709760091 0.929487828539321 -6.77692450856824 "ENSG00000136758.19" "YME1L1"
"ENSG00000125850.11" 0.00884172941868977 3.75851462044358 0.175699682192709 0.860562924499605 0.929507816401593 -6.46429116051588 "ENSG00000125850.11" "OVOL2"
"ENSG00000152454.4" -0.00751609555423149 2.67545065965497 -0.175686791491103 0.860573049772005 0.929507816401593 -6.37303694292772 "ENSG00000152454.4" "ZNF256"
"ENSG00000168917.9" -0.00920895104006991 1.3551842981937 -0.175621417326872 0.860624399636073 0.929507816401593 -6.23812795959026 "ENSG00000168917.9" "SLC35G2"
"ENSG00000248905.10" -0.0126219888612096 4.49290070230716 -0.175565101140739 0.860668635145108 0.929507816401593 -6.51710767847512 "ENSG00000248905.10" "FMN1"
"ENSG00000100632.11" 0.00610057354383375 6.5187058883275 0.175160154384545 0.860986727555599 0.929791890191526 -6.7778814681531 "ENSG00000100632.11" "ERH"
"ENSG00000124160.12" 0.00357945679453486 6.09183607980775 0.175100087741755 0.861033912826912 0.929791890191526 -6.76522714123926 "ENSG00000124160.12" "NCOA5"
"ENSG00000113504.21" 0.00669083769070866 6.69402741240895 0.174919508323334 0.861175769739457 0.929889865828855 -6.78119588722372 "ENSG00000113504.21" "SLC12A7"
"ENSG00000256967.1" -0.010630589015591 -0.685722599573323 -0.174832442208683 0.861244167454699 0.929908513960585 -6.15419207998837 "ENSG00000256967.1" "AC018653.3"
"ENSG00000149313.11" 0.00615235963448058 5.15209144390745 0.174535239944862 0.861477652537711 0.930105398572711 -6.70504817046344 "ENSG00000149313.11" "AASDHPPT"
"ENSG00000260597.1" -0.0190495180672869 -0.694370172614396 -0.173909483733314 0.861969292509677 0.930540151284989 -6.12212733359861 "ENSG00000260597.1" "AC012531.1"
"ENSG00000006015.18" 0.0106435549163431 3.93580455170434 0.173892481212496 0.861982651685149 0.930540151284989 -6.59774173144317 "ENSG00000006015.18" "REX1BD"
"ENSG00000197168.13" -0.013529944214821 2.19708552596619 -0.173649007518017 0.862173957523895 0.930691432099508 -6.19966490846531 "ENSG00000197168.13" "NEK5"
"ENSG00000129187.14" 0.00484873507061323 6.21428007458174 0.173370211438108 0.862393027344248 0.930847578882611 -6.76584806757289 "ENSG00000129187.14" "DCTD"
"ENSG00000102178.13" 0.00536426251269173 5.86897465372236 0.173334655127527 0.862420967217445 0.930847578882611 -6.76621602178479 "ENSG00000102178.13" "UBL4A"
"ENSG00000112149.10" 0.00874757963294748 4.12531330997242 0.173095930999274 0.862608559248178 0.93095152665223 -6.66637620133143 "ENSG00000112149.10" "CD83"
"ENSG00000158941.16" -0.00595311857088987 6.20465496438741 -0.173081825625508 0.862619643648011 0.93095152665223 -6.76859474732626 "ENSG00000158941.16" "CCAR2"
"ENSG00000197114.12" 0.0102032307715205 1.5860920766063 0.172888660377833 0.862771441062423 0.931014037511707 -6.25778802259445 "ENSG00000197114.12" "ZGPAT"
"ENSG00000109062.12" 0.0104973332090443 8.0794279557856 0.172813727937183 0.862830327507033 0.931014037511707 -6.77854225676212 "ENSG00000109062.12" "SLC9A3R1"
"ENSG00000188647.13" 0.00712919257289091 5.39467681882514 0.172696241790799 0.862922656764068 0.931014037511707 -6.73872548247818 "ENSG00000188647.13" "PTAR1"
"ENSG00000152944.9" -0.00576220431103014 5.00291757281723 -0.172648688781584 0.862960027950201 0.931014037511707 -6.70443287522264 "ENSG00000152944.9" "MED21"
"ENSG00000276550.4" -0.0105902816398453 3.61373325635022 -0.172608334630734 0.862991741904 0.931014037511707 -6.48884930866818 "ENSG00000276550.4" "HERC2P2"
"ENSG00000162878.13" 0.0132753047322884 2.62354564431997 0.172578541328121 0.86301515632676 0.931014037511707 -6.39552674527558 "ENSG00000162878.13" "PKDCC"
"ENSG00000163389.12" -0.00476044701803513 4.37996147286941 -0.17249345490254 0.863082026030005 0.931014037511707 -6.64261065440564 "ENSG00000163389.12" "POGLUT1"
"ENSG00000275580.1" -0.00879529822209557 -0.91122624486872 -0.172487032888696 0.863087073151798 0.931014037511707 -6.13375949326499 "ENSG00000275580.1" "AC022306.2"
"ENSG00000116138.13" 0.0054178445168942 5.21133683730638 0.172340369461365 0.863202338857768 0.931083153786329 -6.67439200849244 "ENSG00000116138.13" "DNAJC16"
"ENSG00000174373.16" -0.00740948479718195 4.8011352790892 -0.172057259577391 0.863424848794608 0.931238820862688 -6.59089966579716 "ENSG00000174373.16" "RALGAPA1"
"ENSG00000231305.4" 0.0101676403342591 -0.100677602629736 0.172026457328557 0.863449058446689 0.931238820862688 -6.16893586693587 "ENSG00000231305.4" "AC112484.1"
"ENSG00000279332.1" 0.0130427902175907 -0.624134573783732 0.171683839153739 0.863718354800842 0.931474025325687 -6.13811165086189 "ENSG00000279332.1" "AC090772.4"
"ENSG00000169246.16" -0.0113548394033623 0.345313618582836 -0.17152709981766 0.863841556506171 0.931475402532882 -6.17415217680152 "ENSG00000169246.16" "NPIPB3"
"ENSG00000111266.9" -0.00774798350513528 6.64990551324355 -0.171517649114352 0.863848985141563 0.931475402532882 -6.76859353761251 "ENSG00000111266.9" "DUSP16"
"ENSG00000088002.12" -0.0197297468979767 2.41319024209704 -0.171382738379868 0.86395503175419 0.931475402532882 -6.21571062635846 "ENSG00000088002.12" "SULT2B1"
"ENSG00000267565.1" -0.00839645665722858 0.366040522402255 -0.171258704896429 0.86405253046663 0.931475402532882 -6.16770608434914 "ENSG00000267565.1" "AC011477.2"
"ENSG00000181322.15" -0.0117683699206779 -1.75859900344997 -0.171227493671783 0.864077064928045 0.931475402532882 -6.11742700326426 "ENSG00000181322.15" "NME9"
"ENSG00000089050.16" -0.0066955142950178 5.24330021866453 -0.171161061278832 0.864129286416841 0.931475402532882 -6.71469263815415 "ENSG00000089050.16" "RBBP9"
"ENSG00000137269.15" -0.0069488938066824 5.19831350627957 -0.171047441043115 0.864218602925034 0.931475402532882 -6.70420716229141 "ENSG00000137269.15" "LRRC1"
"ENSG00000260855.1" 0.0131832175374134 -0.0384059516635173 0.171015046108221 0.864244068799314 0.931475402532882 -6.13584530228905 "ENSG00000260855.1" "AL591848.3"
"ENSG00000116906.13" -0.00495000124599176 6.3053929255891 -0.171000897360318 0.86425519126867 0.931475402532882 -6.7763626245973 "ENSG00000116906.13" "GNPAT"
"ENSG00000225265.2" 0.00920826153780269 1.11945499712617 0.170880670285154 0.864349704037066 0.931475402532882 -6.18668330444538 "ENSG00000225265.2" "TAF1A-AS1"
"ENSG00000099849.15" -0.0109669812600908 4.73087754132882 -0.170818416647726 0.864398643557858 0.931475402532882 -6.65675011656155 "ENSG00000099849.15" "RASSF7"
"ENSG00000172331.12" 0.00544297393675741 4.66224638304857 0.170773280413244 0.864434126881514 0.931475402532882 -6.67142657246016 "ENSG00000172331.12" "BPGM"
"ENSG00000173825.7" -0.0115242531758269 -0.235653921511668 -0.170744398679079 0.864456832063192 0.931475402532882 -6.14791616499817 "ENSG00000173825.7" "TIGD3"
"ENSG00000116688.18" 0.00472261480210445 6.93174344384527 0.170694970238528 0.86449569016035 0.931475402532882 -6.78305174224937 "ENSG00000116688.18" "MFN2"
"ENSG00000188342.12" -0.00547348113534429 4.69581134078124 -0.170653436673243 0.86452834196644 0.931475402532882 -6.69329505331858 "ENSG00000188342.12" "GTF2F2"
"ENSG00000240616.1" -0.00870872780873744 -1.63844979323783 -0.170639813954051 0.864539051581129 0.931475402532882 -6.12595555157506 "ENSG00000240616.1" "RPS6P25"
"ENSG00000087842.11" -0.00992861126614564 3.30960659649293 -0.170506708636187 0.864643694751486 0.931484999776121 -6.58166544272281 "ENSG00000087842.11" "PIR"
"ENSG00000172500.13" -0.0058305015527722 5.93220590228847 -0.170498195378114 0.864650387685301 0.931484999776121 -6.76022707200431 "ENSG00000172500.13" "FIBP"
"ENSG00000198718.13" -0.0070403951874094 4.6372972927509 -0.170274392546325 0.864826339971491 0.931619371677415 -6.55834781584655 "ENSG00000198718.13" "TOGARAM1"
