"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000253552.8" -2.09417247873974 0.977505169427224 -21.0385109076214 1.10354460871472e-54 1.22155491030915e-52 113.904083649199 "ENSG00000253552.8" "HOXA-AS2"
"ENSG00000168078.10" 3.58446830838416 1.68765970825731 21.0351315907196 1.13005060100009e-54 1.24312585057842e-52 113.898623024195 "ENSG00000168078.10" "PBK"
"ENSG00000234456.8" -2.12894802160819 4.43609563583658 -21.0176557151552 1.27765568520776e-54 1.3968246815256e-52 113.724113358492 "ENSG00000234456.8" "MAGI2-AS3"
"ENSG00000102100.16" 1.31794148117425 5.17600261914097 21.0075156055478 1.3720073884582e-54 1.49077440840388e-52 113.608608989298 "ENSG00000102100.16" "SLC35A2"
"ENSG00000184500.16" -1.93444508637615 5.37205585199592 -20.9928448763768 1.52101394057082e-54 1.64260231106402e-52 113.509867718405 "ENSG00000184500.16" "PROS1"
"ENSG00000146670.10" 2.89677106232602 2.95955358560561 20.952285721723 2.02292192503021e-54 2.17139213419455e-52 113.305244806828 "ENSG00000146670.10" "CDCA5"
"ENSG00000113648.16" 1.06429152334634 7.14961662429224 20.9510042081594 2.04123725495988e-54 2.17785259172256e-52 113.188794250243 "ENSG00000113648.16" "MACROH2A1"
"ENSG00000157152.17" -3.56612682201318 2.16365790224168 -20.9318172092553 2.33619705405579e-54 2.47762790565162e-52 113.173081604311 "ENSG00000157152.17" "SYN2"
"ENSG00000171241.9" 2.75427975894885 2.10624138725904 20.8874783685069 3.19177687481825e-54 3.36485477558964e-52 112.864601036889 "ENSG00000171241.9" "SHCBP1"
"ENSG00000243742.5" 2.63939821364229 0.592167011589294 20.8808258668155 3.34483231110906e-54 3.50534467822796e-52 112.793589277925 "ENSG00000243742.5" "RPLP0P2"
"ENSG00000225889.9" -2.61751453956677 0.139764559623894 -20.8752766828182 3.47811652069137e-54 3.62358362929205e-52 112.751152180967 "ENSG00000225889.9" "AC012368.1"
"ENSG00000106462.11" 2.12128340797822 3.36550599423185 20.8378845578953 4.52616835704965e-54 4.68789285214658e-52 112.492797855521 "ENSG00000106462.11" "EZH2"
"ENSG00000106714.17" -3.17034933020772 0.875754516737922 -20.7852489799144 6.55938868143138e-54 6.75426354283902e-52 112.143070485102 "ENSG00000106714.17" "CNTNAP3"
"ENSG00000077264.15" -3.03750703583943 2.33985333217491 -20.7516251119005 8.31506648296828e-54 8.51260939189892e-52 111.908101704583 "ENSG00000077264.15" "PAK3"
"ENSG00000154678.18" -3.35978238226272 2.83951706894517 -20.7405114631257 8.99337959682245e-54 9.12165406910492e-52 111.820339888208 "ENSG00000154678.18" "PDE1C"
"ENSG00000134121.10" -3.38119511427686 4.14240519206922 -20.7402029070383 9.01298324258009e-54 9.12165406910492e-52 111.789917855993 "ENSG00000134121.10" "CHL1"
"ENSG00000113368.12" 2.49113825735486 4.54683490536295 20.7301957265962 9.67253436362108e-54 9.70010271827432e-52 111.692055784511 "ENSG00000113368.12" "LMNB1"
"ENSG00000100034.14" -1.23061146718264 5.3532157893387 -20.7298805011145 9.69407814993255e-54 9.70010271827432e-52 111.649251805557 "ENSG00000100034.14" "PPM1F"
"ENSG00000153253.19" -3.57230259820361 0.682538332660502 -20.7136918822855 1.08676239639637e-53 1.08132858441439e-51 111.634379380964 "ENSG00000153253.19" "SCN3A"
"ENSG00000109846.9" -3.88628417224898 6.71216200329931 -20.5946051512932 2.5211269808073e-53 2.49450726017196e-51 110.709167195622 "ENSG00000109846.9" "CRYAB"
"ENSG00000151914.20" -2.3310001074313 8.73481767250571 -20.5783404421093 2.82853357901357e-53 2.78311990099497e-51 110.591843896364 "ENSG00000151914.20" "DST"
"ENSG00000160307.10" -4.44529795850793 3.41970889241346 -20.5713290421174 2.97238362389293e-53 2.90850200899269e-51 110.609759106769 "ENSG00000160307.10" "S100B"
"ENSG00000143493.13" 1.28133184488612 5.08508090125136 20.5589269094945 3.24502386775782e-53 3.15783613856367e-51 110.453732595155 "ENSG00000143493.13" "INTS7"
"ENSG00000159433.12" -2.15780050284785 4.05342601506348 -20.5396286299009 3.71995797119633e-53 3.60022817638569e-51 110.37071850538 "ENSG00000159433.12" "STARD9"
"ENSG00000167900.12" 2.88206508743942 4.13675784837694 20.5238025144235 4.16100679205021e-53 4.00519517902181e-51 110.252278816122 "ENSG00000167900.12" "TK1"
"ENSG00000183155.5" 1.25165970078634 4.17642076745115 20.5229478818757 4.18626283742158e-53 4.00772438451749e-51 110.243722113057 "ENSG00000183155.5" "RABIF"
"ENSG00000079462.8" 2.39224609120825 4.00544490967199 20.506604342007 4.69992493697845e-53 4.47528873972179e-51 110.137590444541 "ENSG00000079462.8" "PAFAH1B3"
"ENSG00000184384.14" -1.89116359812463 5.43957496231118 -20.5019838365628 4.85627803298342e-53 4.59944065466146e-51 110.045131464654 "ENSG00000184384.14" "MAML2"
"ENSG00000121621.7" 2.39701333682402 1.76377694282616 20.4892479709122 5.31476598119818e-53 5.00690533473409e-51 110.065228516254 "ENSG00000121621.7" "KIF18A"
"ENSG00000105997.22" -2.40857447494516 1.51439092799145 -20.4832323103242 5.54617264651449e-53 5.19726263187398e-51 110.02149857884 "ENSG00000105997.22" "HOXA3"
"ENSG00000133116.8" -2.54461674277864 2.03568118327217 -20.4644838179608 6.33418145448948e-53 5.90199286981597e-51 109.890876616883 "ENSG00000133116.8" "KL"
"ENSG00000162407.9" -1.79780389242421 6.45116654529335 -20.4638020303222 6.3648616008969e-53 5.90199286981597e-51 109.757184419517 "ENSG00000162407.9" "PLPP3"
"ENSG00000180660.8" -2.89777031881371 1.34677326324621 -20.4605815717126 6.5118061565131e-53 6.00680202281268e-51 109.859270314016 "ENSG00000180660.8" "MAB21L1"
"ENSG00000140525.19" 1.88517461734423 4.33047581608479 20.4567383795853 6.69162142906116e-53 6.13646616889223e-51 109.766681962004 "ENSG00000140525.19" "FANCI"
"ENSG00000187730.9" 3.25618750072948 0.0105463135100748 20.4561063230341 6.72166696835353e-53 6.13646616889223e-51 109.806398994189 "ENSG00000187730.9" "GABRD"
"ENSG00000231367.6" -3.60363438046991 1.6856915886573 -20.4337156739914 7.87794862429183e-53 7.15519733768373e-51 109.671999884183 "ENSG00000231367.6" "LINC02613"
"ENSG00000012822.16" -1.13224923836753 6.71487811259091 -20.3900417744903 1.07385060769959e-52 9.7035551596773e-51 109.228073123567 "ENSG00000012822.16" "CALCOCO1"
"ENSG00000154856.13" -2.46813542962777 5.21704587952601 -20.38668724647 1.09971634112954e-52 9.88684066890621e-51 109.245483326779 "ENSG00000154856.13" "APCDD1"
"ENSG00000168477.19" -4.12400793500605 5.48032305297701 -20.3625091541788 1.30556911766967e-52 1.1678249819721e-50 109.101113771533 "ENSG00000168477.19" "TNXB"
"ENSG00000144857.14" -2.08917692724805 5.09405850309108 -20.315375397521 1.8245225338636e-52 1.6238250551386e-50 108.737571379225 "ENSG00000144857.14" "BOC"
"ENSG00000105971.15" -2.66931682369606 6.1232959177521 -20.2896604037069 2.19024097863367e-52 1.93956789862904e-50 108.537445590085 "ENSG00000105971.15" "CAV2"
"ENSG00000155970.12" -2.2311906872971 1.84761965984081 -20.2287576771024 3.37697359800174e-52 2.97560096488601e-50 108.225232051458 "ENSG00000155970.12" "MICU3"
"ENSG00000171320.15" 3.06281022005333 1.32583659547092 20.1337708464226 6.63956849378555e-52 5.82145532640771e-50 107.551798234203 "ENSG00000171320.15" "ESCO2"
"ENSG00000187699.10" -2.71335042139783 2.56422258341229 -20.1166490348895 7.5008242212605e-52 6.5441920090022e-50 107.418487400761 "ENSG00000187699.10" "C2orf88"
"ENSG00000166265.13" -1.97281887900018 5.09004955334282 -20.0899934814902 9.06982845901285e-52 7.87430058027336e-50 107.136560771519 "ENSG00000166265.13" "CYYR1"
"ENSG00000158458.21" -3.35851244832087 0.86779404956603 -20.0777153513802 9.89935165640723e-52 8.55255693593309e-50 107.154282493497 "ENSG00000158458.21" "NRG2"
"ENSG00000135127.11" 2.82515550906677 2.85720256906863 20.0709296953508 1.03899895256952e-51 8.93286914997996e-50 107.089478049222 "ENSG00000135127.11" "BICDL1"
"ENSG00000164283.13" 3.04239123840389 1.68681948484167 20.0481854771364 1.22193030112265e-51 1.04548828807649e-49 106.945437437618 "ENSG00000164283.13" "ESM1"
"ENSG00000163808.17" 2.5080622633476 2.14972757287223 20.0401806040844 1.2937206029949e-51 1.10159065382898e-49 106.885582815439 "ENSG00000163808.17" "KIF15"
"ENSG00000151725.12" 2.36874989809827 3.34418404319617 20.0304527714667 1.38667641586515e-51 1.17509215317644e-49 106.784927206636 "ENSG00000151725.12" "CENPU"
"ENSG00000261468.1" -2.33214126431838 0.23652333354568 -20.0170704532131 1.52558909993172e-51 1.28665278804241e-49 106.706065153735 "ENSG00000261468.1" "AC096921.2"
"ENSG00000142910.16" -2.3603707155556 5.4766999135632 -19.9805088624521 1.98042260219418e-51 1.66233482025882e-49 106.346800366324 "ENSG00000142910.16" "TINAGL1"
"ENSG00000143799.14" 1.19565939741674 7.6306408140938 19.9661485285714 2.19423626111825e-51 1.83311879342761e-49 106.221791995522 "ENSG00000143799.14" "PARP1"
"ENSG00000115414.21" 3.33327863256037 10.6535321000078 19.9432565068819 2.58393429709101e-51 2.14854743360464e-49 106.124344971152 "ENSG00000115414.21" "FN1"
"ENSG00000152580.8" -3.33338419394951 3.40458313851702 -19.8866626926137 3.87172853122141e-51 3.20430766432067e-49 105.760695773872 "ENSG00000152580.8" "IGSF10"
"ENSG00000013297.12" -2.99931842352351 3.5291964034324 -19.8608710830331 4.65575257895181e-51 3.83525739189839e-49 105.573157693929 "ENSG00000013297.12" "CLDN11"
"ENSG00000161800.13" 1.88396397119968 4.62302714893705 19.8590116904403 4.71807246718598e-51 3.86860099381161e-49 105.504738323346 "ENSG00000161800.13" "RACGAP1"
"ENSG00000277954.1" -1.93982894183054 0.394094638849012 -19.8561291064171 4.81634239184834e-51 3.93097880654498e-49 105.564665118654 "ENSG00000277954.1" "AC092376.2"
"ENSG00000011523.14" -1.0865428967151 5.70656974626225 -19.8547358195297 4.86457344864579e-51 3.95213120866815e-49 105.430209393893 "ENSG00000011523.14" "CEP68"
"ENSG00000051180.17" 2.39524281408821 1.81561588821214 19.8226669787709 6.1188729937687e-51 4.94846390833961e-49 105.341971258437 "ENSG00000051180.17" "RAD51"
"ENSG00000213398.8" -1.53631223669006 2.13811589841476 -19.8111550610733 6.64425285254259e-51 5.33588792195067e-49 105.259667183266 "ENSG00000213398.8" "LCAT"
"ENSG00000126895.15" -3.29122958773207 0.788085635776729 -19.8108623420023 6.65818548219241e-51 5.33588792195067e-49 105.255688939491 "ENSG00000126895.15" "AVPR2"
"ENSG00000113594.10" -2.62385296558273 6.27163500302433 -19.7962884881422 7.39017321181984e-51 5.89582692588024e-49 105.025720508382 "ENSG00000113594.10" "LIFR"
"ENSG00000198478.8" -1.98054024171587 5.11805828579183 -19.7882863047895 7.82584387810587e-51 6.21540452579072e-49 104.987646330843 "ENSG00000198478.8" "SH3BGRL2"
"ENSG00000129173.13" 3.54687032884543 0.54336176908597 19.7707807310031 8.8707649844263e-51 7.01384458210599e-49 104.969416292335 "ENSG00000129173.13" "E2F8"
"ENSG00000078549.15" -2.85799709660061 2.1796452598342 -19.7642548002996 9.29513208847524e-51 7.29450172047009e-49 104.922662359574 "ENSG00000078549.15" "ADCYAP1R1"
"ENSG00000154721.15" -1.96461548739196 4.96802417711805 -19.7640601293107 9.30809885848478e-51 7.29450172047009e-49 104.820460056382 "ENSG00000154721.15" "JAM2"
"ENSG00000177363.5" -3.51703279424453 2.30541739932341 -19.7591323287002 9.64243839175212e-51 7.52322583067497e-49 104.879316284002 "ENSG00000177363.5" "LRRN4CL"
"ENSG00000168490.14" -2.71836459336669 1.39189399824766 -19.7450023064482 1.06693616546683e-50 8.28794141516798e-49 104.789310375168 "ENSG00000168490.14" "PHYHIP"
"ENSG00000051341.14" 2.61847353376127 1.5066529132606 19.6973042274893 1.50165105958072e-50 1.16138610987922e-48 104.449390536083 "ENSG00000051341.14" "POLQ"
"ENSG00000111247.15" 2.17189315938145 2.33814441308149 19.6930366847317 1.54829601562431e-50 1.19225524924879e-48 104.411937076391 "ENSG00000111247.15" "RAD51AP1"
"ENSG00000188517.16" -3.05354543736377 0.907646626452321 -19.6837961286584 1.65433262217362e-50 1.26839329313061e-48 104.351398799762 "ENSG00000188517.16" "COL25A1"
"ENSG00000255248.9" -1.77194869240908 4.36699716329028 -19.6517988547567 2.08098872239221e-50 1.58863755440899e-48 104.041996524476 "ENSG00000255248.9" "MIR100HG"
"ENSG00000138131.4" -2.66555535491482 3.23174659342176 -19.6419743422675 2.23292713471119e-50 1.69731212372832e-48 104.015458656983 "ENSG00000138131.4" "LOXL4"
"ENSG00000143867.7" -3.4616913751074 2.93390560991042 -19.6412385170095 2.24474455836051e-50 1.69900302876594e-48 104.016262062887 "ENSG00000143867.7" "OSR1"
"ENSG00000144136.11" 1.2095402754418 5.81920340401965 19.6235187501332 2.54904745690769e-50 1.921114021672e-48 103.772510089956 "ENSG00000144136.11" "SLC20A1"
"ENSG00000130988.13" -2.89444685363764 1.42353079852113 -19.6222461995682 2.57242928468046e-50 1.93052097715998e-48 103.913561415862 "ENSG00000130988.13" "RGN"
"ENSG00000138316.11" 3.56477711877198 0.635675359031426 19.6064208105181 2.88180416104175e-50 2.15357103359537e-48 103.797206325869 "ENSG00000138316.11" "ADAMTS14"
"ENSG00000172061.9" 4.10946683739381 4.8597832687059 19.6044172371435 2.92354331387478e-50 2.17558300974942e-48 103.711746941193 "ENSG00000172061.9" "LRRC15"
"ENSG00000165028.12" -2.68443987627899 2.60523980720138 -19.5940965916069 3.14833837300087e-50 2.33306363699658e-48 103.694800443457 "ENSG00000165028.12" "NIPSNAP3B"
"ENSG00000154258.17" -3.54414296996002 3.54398836640035 -19.5814214862495 3.44825230436849e-50 2.5446665234446e-48 103.576514874343 "ENSG00000154258.17" "ABCA9"
"ENSG00000158301.18" -1.30260635055625 4.02722704499129 -19.5698159377015 3.74790187710347e-50 2.75431909316928e-48 103.471958612074 "ENSG00000158301.18" "GPRASP2"
"ENSG00000169258.7" 2.69390537557227 1.60416152553004 19.5591148678003 4.04727002254882e-50 2.96203303179182e-48 103.462793454969 "ENSG00000169258.7" "GPRIN1"
"ENSG00000178999.13" 3.10050749569104 1.4748938842203 19.5431061574457 4.54044739620681e-50 3.30929480799254e-48 103.347376173446 "ENSG00000178999.13" "AURKB"
"ENSG00000146410.12" 2.42727371983622 0.323160127403548 19.5375456935369 4.72548272891733e-50 3.43004199228914e-48 103.300211020546 "ENSG00000146410.12" "MTFR2"
"ENSG00000148541.13" -2.26467970399951 1.9878510459524 -19.4899547068181 6.65235301008183e-50 4.80897241475752e-48 102.966947351572 "ENSG00000148541.13" "FAM13C"
"ENSG00000105664.11" 4.81310374632054 3.93417802168215 19.4851043290726 6.88840339227509e-50 4.95937042604001e-48 102.878715175906 "ENSG00000105664.11" "COMP"
"ENSG00000136842.14" -2.94016521026217 1.86658866827514 -19.4834336326492 6.97163851947885e-50 4.99897529629514e-48 102.916303476354 "ENSG00000136842.14" "TMOD1"
"ENSG00000156298.13" -2.7493052608716 3.7568541764135 -19.4602135824557 8.23845009301581e-50 5.8835157095727e-48 102.69930793007 "ENSG00000156298.13" "TSPAN7"
"ENSG00000189057.11" 3.20033680951566 2.82452370158826 19.4501531676623 8.8566398405018e-50 6.29959631386054e-48 102.654616547636 "ENSG00000189057.11" "FAM111B"
"ENSG00000138640.15" -2.19199902403166 5.21384857430746 -19.4253874576746 1.05838241116048e-49 7.4980043536253e-48 102.381405953728 "ENSG00000138640.15" "FAM13A"
"ENSG00000165474.8" 4.2605821955571 2.85424487546586 19.4197155382034 1.10246970063238e-49 7.77921946928292e-48 102.430453560271 "ENSG00000165474.8" "GJB2"
"ENSG00000151689.13" -1.25597694452599 3.89088696985991 -19.4086348451459 1.19397830172295e-49 8.37086881013755e-48 102.316906615243 "ENSG00000151689.13" "INPP1"
"ENSG00000173530.6" -2.21151119939041 2.34473137365447 -19.4084263843456 1.1957708819179e-49 8.37086881013755e-48 102.375897634358 "ENSG00000173530.6" "TNFRSF10D"
"ENSG00000115163.15" 3.09789888213564 0.864387880404388 19.4073962659421 1.20466865982121e-49 8.39995536775332e-48 102.377576523805 "ENSG00000115163.15" "CENPA"
"ENSG00000114346.14" 1.90425412629743 4.91870275941332 19.4056556331242 1.21985460071029e-49 8.47248816987448e-48 102.244074455458 "ENSG00000114346.14" "ECT2"
"ENSG00000182481.10" 1.9882202770026 6.14520250631828 19.4027719375024 1.24543631232542e-49 8.61637598734201e-48 102.1880612733 "ENSG00000182481.10" "KPNA2"
"ENSG00000006210.7" -3.04713194830765 6.69416189057716 -19.3903919696737 1.36151097035756e-49 9.38277073774429e-48 102.112155243342 "ENSG00000006210.7" "CX3CL1"
"ENSG00000162849.16" 3.06301208753295 3.52218279681057 19.3883758009903 1.38141536447398e-49 9.48304167449563e-48 102.189190072633 "ENSG00000162849.16" "KIF26B"
"ENSG00000231246.2" -3.8579875238853 1.54693779172766 -19.383794383016 1.42773559948691e-49 9.76317575386589e-48 102.205544039034 "ENSG00000231246.2" "LINC02884"
"ENSG00000184113.9" -3.13613839437858 3.97196788655148 -19.3743249405564 1.52846754965762e-49 1.04118033738408e-47 102.076375043297 "ENSG00000184113.9" "CLDN5"
"ENSG00000137033.11" -3.40410674819156 4.49118442014236 -19.3733439947047 1.53930116701812e-49 1.04454264249264e-47 102.053384796066 "ENSG00000137033.11" "IL33"
"ENSG00000134138.20" -1.75972331220205 3.64403499059461 -19.3681597658515 1.59784681584817e-49 1.08013225020943e-47 102.040615040343 "ENSG00000134138.20" "MEIS2"
"ENSG00000065328.17" 2.88463003851214 1.83828822250568 19.3437575900874 1.90483893825773e-49 1.28276054887767e-47 101.917064626918 "ENSG00000065328.17" "MCM10"
"ENSG00000101938.15" -4.95025707510553 5.27974717383993 -19.3257906760992 2.16805280074989e-49 1.45448421038187e-47 101.715690764491 "ENSG00000101938.15" "CHRDL1"
"ENSG00000148180.21" -2.43880293040564 9.74041662523318 -19.3222975367148 2.22331060130571e-49 1.48592656829153e-47 101.658655076865 "ENSG00000148180.21" "GSN"
"ENSG00000166257.9" -2.76598393160209 1.10833051129312 -19.3076523691069 2.47076556892954e-49 1.64510259365831e-47 101.663161983391 "ENSG00000166257.9" "SCN3B"
"ENSG00000065534.19" -2.17464118137869 7.7481933111479 -19.299146374281 2.62696832396623e-49 1.7425556548976e-47 101.448339468397 "ENSG00000065534.19" "MYLK"
"ENSG00000094804.12" 2.62952136332056 2.96590379027047 19.2743762371258 3.14051874759611e-49 2.07543759472667e-47 101.391211969804 "ENSG00000094804.12" "CDC6"
"ENSG00000205364.4" -2.98550754041986 1.27105890153843 -19.2488975862351 3.77392266974267e-49 2.48475629753949e-47 101.241787558013 "ENSG00000205364.4" "MT1M"
"ENSG00000093009.11" 2.84630381081863 1.54620995760568 19.2450966550761 3.87881197335422e-49 2.54435699481765e-47 101.213041028914 "ENSG00000093009.11" "CDC45"
"ENSG00000189056.14" -3.74627169153729 2.38778211056036 -19.2438324344041 3.91434233479798e-49 2.55818882256852e-47 101.1856864307 "ENSG00000189056.14" "RELN"
"ENSG00000102010.15" -2.90592856676517 1.33221521433865 -19.2330358981425 4.23136882592239e-49 2.75521225279086e-47 101.128221207084 "ENSG00000102010.15" "BMX"
"ENSG00000100154.14" -1.3973758649778 5.18830497242745 -19.2311855580297 4.28822824577317e-49 2.78200770919006e-47 100.978840433837 "ENSG00000100154.14" "TTC28"
"ENSG00000183722.9" -1.96937177699767 6.11745574818678 -19.2223193510533 4.57148403384632e-49 2.95494721618439e-47 100.894323995174 "ENSG00000183722.9" "LHFPL6"
"ENSG00000172201.12" -2.98302145624253 5.32234755363916 -19.2191919166931 4.67580906560886e-49 3.01139106767267e-47 100.906817015074 "ENSG00000172201.12" "ID4"
"ENSG00000059573.9" 1.07177699168703 6.66459114000197 19.2021985098263 5.28580785884872e-49 3.39191822420543e-47 100.731883076495 "ENSG00000059573.9" "ALDH18A1"
"ENSG00000011021.23" -1.01290544402413 4.48030847773386 -19.1849457709715 5.98674841251276e-49 3.82784480628207e-47 100.674826114456 "ENSG00000011021.23" "CLCN6"
"ENSG00000102384.13" 2.22036257600247 1.50458008936875 19.1645791425658 6.93501246708091e-49 4.41820164764281e-47 100.636724387714 "ENSG00000102384.13" "CENPI"
"ENSG00000178947.9" -2.83400961717156 2.27369733638316 -19.1636435668371 6.98201866228406e-49 4.43220546694312e-47 100.61633346371 "ENSG00000178947.9" "SMIM10L2A"
"ENSG00000107731.12" 1.87368453688324 5.26100543282686 19.1606576070354 7.13418816768301e-49 4.51262880849406e-47 100.472668681103 "ENSG00000107731.12" "UNC5B"
